Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,QGE613,QGE614,QGE615,QGE637,QGE638,QGE639,QGE661,QGE662,QGE663,QGE742,QGE743,QGE744,QGE760,QGE761,QGE762,QGE685,QGE686,QGE687,QGE621,QGE622,QGE623,QGE645,QGE646,QGE647,QGE669,QGE670,QGE671,QGE748,QGE749,QGE750,QGE766,QGE767,QGE768,QGE693,QGE694,QGE695
283.9279307,0,0,0,0,0,0,0,0,,None,284.9352072,0,0,6686919,6969229,0,6599213.5,9130698,8244628,0,0,7566101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7693069,0,0,0,0,0,6889197.5,0,8103605.5,9438694
283.9870743,10,7,7,1,0,1,0,0,CHONS,ConHC,284.9943508,-0.100044054,1,0,0,0,0,0,0,0,6633554,0,0,0,0,0,6651863,0,0,0,0,0,0,0,0,0,0,6377867,6917780.5,7428803.5,0,0,0,0,0,0,0,0,0
284.0129345,0,0,0,0,0,0,0,0,,None,285.0202109,0,1,17007768,7566166,8014872,13403641,11913900,7422308.5,0,0,7718571.5,9775432,0,0,0,9878427,9200523,0,7326457.5,0,0,8956134,0,0,11523990,6398337.5,0,8858227,7207587.5,8823273,0,0,9078412,8091356,10283542,7191484.5,7111247,7116157.5
284.0202077,0,0,0,0,0,0,0,0,,None,285.0274841,0,1,388773024,415232864,476171296,295177728,344605344,357972320,244721840,311049248,307402400,328698176,244336208,310001920,330533888,437928832,451840896,188902848,282718944,256921040,159229136,269234400,122422368,306102848,265342864,339735936,287783776,262693488,321139360,281317856,268457792,251684272,355995264,372414144,395573760,325465024,329656896,399766912
284.0235453,0,0,0,0,0,0,0,0,,None,285.0308217,0,0,7198866.5,9259855,8875025,6528498.5,7533224.5,6736222.5,0,8660009,6986398.5,0,0,0,6716399.5,0,6837107,0,0,6493645.5,0,0,0,10689089,0,11916667,12200799,15182438,10398358,6726097,0,0,8038000.5,6557379.5,0,0,6830658.5,6743408.5
284.0281978,0,0,0,0,0,0,0,0,,None,285.0354743,0,1,104920208,97153872,112086032,90639856,103416488,106838368,87337120,93092896,95557272,104335656,80791096,99991784,115117032,151405424,155618160,83062192,115241696,112086472,47940816,73183456,35906648,90587712,81727368,101889400,92420952,85107296,92598928,88461768,90609448,89302432,125800040,127375032,127597040,118240168,123447872,134411632
284.0312402,13,7,5,3,0,0,0,0,CHON,ConHC,285.0385167,0.188332581,1,38040720,40514380,44731404,29011438,32686758,36534620,25299104,30374944,30250644,32647456,32687664,34308324,33024990,42615664,42519392,22760880,27378396,25906628,21632206,30073050,21238872,29671996,25972612,31233398,29186902,23286364,30831244,31781312,29980450,27940248,33967708,33412786,34839016,31626150,30325306,37393768
284.0325639,0,0,0,0,0,0,0,0,,None,285.0398404,0,1,8526990,0,0,7663084.5,6248101,6877529.5,6876318.5,0,0,9169180,9354797,7942367,7344092,7853933,8521566,11220397,9102041,8477122,7745740,6756569.5,7911510.5,0,6905731.5,6694261,0,6608474.5,0,8839612,8391454,7673237,7111769,7268015,7581156,8024995.5,0,7721317.5
284.0394185,0,0,0,0,0,0,0,0,,None,285.046695,0,1,16909450,17306436,18066438,12922344,13349539,16908630,12943511,16225303,13649547,16654604,16012829,18055374,16464845,21709660,19876686,13450661,15235790,14106042,10833095,14190805,10935378,13904437,11691901,15390065,14625611,11450962,14160515,14533036,15503116,13946245,15656519,16125599,16064978,15299483,14805551,18355548
284.0412325,11,11,8,1,0,0,0,0,CHON,Tannin,285.048509,-0.149548219,1,74757256,51434308,49310724,54439400,52970148,42228052,34818196,42490900,53646984,41838856,31442456,35799244,49032136,48309080,45419340,27585956,35926732,37383608,32040134,45420756,17851474,49414708,43945852,43390320,48053064,54157904,58610304,47239592,35895048,39429504,43167296,43316892,46021068,42308504,43977260,47830364
